Time,
2017-05-23 00:00:00 UTC,8.35480622506711
2017-05-24 00:00:00 UTC,10.1099045956212
2017-05-25 00:00:00 UTC,26.5736254851125
2017-05-26 00:00:00 UTC,25.8647320077914
2017-05-27 00:00:00 UTC,22.3909247075817
2017-05-28 00:00:00 UTC,14.7315444732544
2017-05-29 00:00:00 UTC,9.84126835696024
2017-05-30 00:00:00 UTC,10.3823566381095
2017-05-31 00:00:00 UTC,8.98319362575486
2017-06-01 00:00:00 UTC,8.85732241240426
2017-06-02 00:00:00 UTC,5.72610575445195
2017-06-03 00:00:00 UTC,5.94571075040377
2017-06-04 00:00:00 UTC,6.73030469938957
2017-06-05 00:00:00 UTC,5.52088018420027
2017-06-06 00:00:00 UTC,14.9780847410988
2017-06-07 00:00:00 UTC,10.6720649718397
2017-06-08 00:00:00 UTC,8.05344395557243
2017-06-09 00:00:00 UTC,5.63171533133244
2017-06-10 00:00:00 UTC,8.70374653573653
2017-06-11 00:00:00 UTC,6.06573130895761
2017-06-12 00:00:00 UTC,17.2259701700209
2017-06-13 00:00:00 UTC,8.88041873735026
2017-06-14 00:00:00 UTC,14.3642543162282
2017-06-15 00:00:00 UTC,24.82168082689
2017-06-16 00:00:00 UTC,11.9033560474761
2017-06-17 00:00:00 UTC,7.69628788993779
2017-06-18 00:00:00 UTC,10.4004140972634
2017-06-19 00:00:00 UTC,6.8037970192701
2017-06-20 00:00:00 UTC,7.07253302203401
2017-06-21 00:00:00 UTC,13.0791274814394
2017-06-22 00:00:00 UTC,7.1017791522082
2017-06-23 00:00:00 UTC,5.21378378745334
2017-06-24 00:00:00 UTC,7.63576226046222
2017-06-25 00:00:00 UTC,8.73069343512353
2017-06-26 00:00:00 UTC,13.5269589225298
2017-06-27 00:00:00 UTC,13.6447742577533
2017-06-28 00:00:00 UTC,9.26811412848175
2017-06-29 00:00:00 UTC,5.94118059418959
2017-06-30 00:00:00 UTC,5.76959862426422
2017-07-01 00:00:00 UTC,6.73821573950263
2017-07-02 00:00:00 UTC,6.21643002806354
2017-07-03 00:00:00 UTC,5.4209706852187
2017-07-04 00:00:00 UTC,5.5972605772271
2017-07-05 00:00:00 UTC,4.39582739578466
2017-07-06 00:00:00 UTC,3.2120726502668
2017-07-07 00:00:00 UTC,4.8527091394905
2017-07-08 00:00:00 UTC,5.02683821692894
2017-07-09 00:00:00 UTC,3.08193658149106
2017-07-10 00:00:00 UTC,8.04193348239541
2017-07-11 00:00:00 UTC,8.58597185716585
2017-07-12 00:00:00 UTC,7.21461715543534
2017-07-13 00:00:00 UTC,4.78899300755495
2017-07-14 00:00:00 UTC,7.18338759303728
2017-07-15 00:00:00 UTC,12.3376806186106
2017-07-16 00:00:00 UTC,13.4939744478602
2017-07-17 00:00:00 UTC,10.5655203117914
2017-07-18 00:00:00 UTC,11.5395680204213
2017-07-19 00:00:00 UTC,10.0481539853904
2017-07-20 00:00:00 UTC,16.5716025384633
2017-07-21 00:00:00 UTC,16.2849380256455
2017-07-22 00:00:00 UTC,9.99000442842688
2017-07-23 00:00:00 UTC,9.297713295505
2017-07-24 00:00:00 UTC,5.9789895656038
2017-07-25 00:00:00 UTC,12.7561695363887
2017-07-26 00:00:00 UTC,11.8120164965633
2017-07-27 00:00:00 UTC,7.51499372560172
2017-07-28 00:00:00 UTC,9.69501313412007
2017-07-29 00:00:00 UTC,7.97851289457367
2017-07-30 00:00:00 UTC,8.11152191446657
2017-07-31 00:00:00 UTC,7.17917271265618
2017-08-01 00:00:00 UTC,14.6564261986668
2017-08-02 00:00:00 UTC,6.55875318297962
2017-08-03 00:00:00 UTC,3.44027533074357
2017-08-04 00:00:00 UTC,4.60166483677548
